,life_expectancy,adult_mortality,alcohol,percentage_expenditure,under_five_deaths,total_expenditure,gdp,income_composition_of_resources,schooling
1935,74.7,115.0,0.58,78.51141,1.0,2.31,1448.55,0.748,11.6
1951,64.2,179.0,0.03,40.36829999,458.0,3.4,873.772727,0.501,6.5
1968,76.2,125.0,5.72,631.1251711,2.0,7.0,5348.518399,0.744,12.9
1984,68.0,299.0,0.64,126.6142137,14.0,5.92,854.346921,0.454,8.2
2000,72.3,161.0,5.61,26.18072382,4.0,6.43,189.71539,0.648,12.1
2016,74.2,134.0,4.22,448.7670462,15.0,4.47,3171.49856,0.693,13.0
2032,67.3,219.0,4.08,121.3625467,82.0,3.95,1391.772325,0.646,11.5
2048,75.2,144.0,10.4,9.1455559,3.0,6.17,94.7726,0.803,15.0
2064,78.5,96.0,13.11,2884.020194,60.01481481481481,9.67,19821.44463,0.793,15.4
2080,76.6,83.0,1.28,448.5952989,60.01481481481481,2.58,6256.55926,0.835,13.7
2096,79.4,79.0,8.83,0.0,2.0,5.76,7347.033143353846,0.6323121387283237,11.91791907514451
2112,68.0,242.0,8.36,0.0,1.0,1.63,7347.033143353846,0.6323121387283237,11.91791907514451
2128,72.5,157.0,8.51,665.6427546,4.0,5.6,5828.745662,0.755,13.7
2144,66.4,178.0,11.79,12.25184084,20.0,5.3,692.194398,0.754,13.8
2160,57.6,328.0,6.88,78.47020226,34.0,1.2,342.3656294,0.404,9.3
2177,73.5,155.0,13.45,0.0,60.01481481481481,6.37,7347.033143353846,0.694,12.4
2193,71.7,173.0,5.93,0.0,60.01481481481481,3.88,7347.033143353846,0.695,13.3
2209,72.0,153.0,3.52,40.22855669,60.01481481481481,4.68,287.963899,0.677,12.7
2226,64.7,22.0,5.46,47.08931143,60.01481481481481,7.84,843.89447,0.521,10.2
2242,73.2,178.0,0.08,1395.454965,10.0,3.55,15334.66994,0.767,12.5
2258,61.3,236.0,0.34,10.43022617,38.0,5.44,89.838296,0.422,6.6
2274,73.6,133.0,8.58,541.8243468,1.0,8.99,4129.758741,0.739,13.4
2290,72.2,185.0,8.12,102.373909,60.01481481481481,3.73,1214.39987,0.728,13.1
2306,44.3,464.0,3.8,38.00075788,46.0,1.68,322.313468,0.348,8.0
2322,87.0,66.0,1.55,2639.376955,60.01481481481481,3.66,33579.85948,0.839,13.9
2338,74.3,138.0,10.28,0.0,60.01481481481481,7.35,7347.033143353846,0.793,14.3
2354,78.1,17.0,12.26,2724.17807,60.01481481481481,8.42,19726.1265,0.858,16.7
2370,67.6,178.0,0.99,240.4851202,60.01481481481481,6.66,948.6592511,0.47,8.4
2386,51.5,337.0,0.01,0.0,83.0,5.699000000000001,7347.033143353846,0.6323121387283237,11.91791907514451
2402,54.0,496.0,8.5,732.1255305,82.0,7.57,5631.73485,0.609,12.9
2418,52.5,383.0,4.917692307692308,0.0,43.0,5.699000000000001,7347.033143353846,0.0,0.0
2434,88.0,73.0,11.86,4460.390006,2.0,8.23,28482.6948,0.844,15.9
2450,73.8,145.0,1.96,120.2471713,5.0,4.6,1448.7611,0.718,13.1
2466,61.0,26.0,1.9,60.3368571,99.0,3.93,893.8793645,0.43,6.2
2482,69.3,199.0,4.52,72.800168,60.01481481481481,6.22,527.92,0.678,11.5
2498,47.8,564.0,5.53,437.0802438,4.0,6.81,2937.36723,0.502,9.9
2514,88.0,64.0,6.5,6369.516139,60.01481481481481,8.95,46256.4716,0.892,15.9
2530,81.5,65.0,10.24,10598.08187,60.01481481481481,1.39,57348.92788,0.904,15.2
2546,73.7,123.0,0.97,122.6523334,10.0,3.78,1762.24617,0.636,11.4
2562,65.9,183.0,0.38,2.626234903,12.0,5.7,44.2872665,0.579,10.7
2578,73.0,168.0,6.18,433.9210918,15.0,3.49,3368.952576,0.686,12.4
2594,73.7,122.0,1.74,0.0,60.01481481481481,7.61,7347.033143353846,0.703,12.1
2610,64.9,186.0,0.04,28.12560496,3.0,0.65,441.53226,0.511,11.0
2626,55.7,345.0,1.37,6.226048785,22.0,5.56,377.33629,0.436,10.2
2642,72.4,148.0,1.79,503.5881956,60.01481481481481,5.61,2892.522663,0.695,14.6
2658,69.6,188.0,6.35,103.3710689,60.01481481481481,4.49,1495.96337,0.751,12.3
2674,74.4,178.0,1.46,420.1153538,4.0,5.64,3371.71231,0.689,14.2
2690,72.8,126.0,1.29,103.523776,34.0,5.81,834.869161,0.687,11.9
2706,63.7,245.0,2.71,29.27235366,8.0,2.9,2136.66815,0.0,10.4
2723,54.9,41.0,9.81,50.83901418,145.0,9.86,336.4593923,0.434,10.6
2739,67.7,267.0,7.99,29.38172706,6.0,6.39,233.18831,0.716,14.7
2755,75.4,89.0,1.74,3749.941617,1.0,2.33,42372.22166,0.823,12.8
2771,79.3,82.0,11.61,0.0,4.0,8.36,7347.033143353846,0.6323121387283237,11.91791907514451
2787,53.1,437.0,4.07,0.0,145.0,6.86,7347.033143353846,0.6323121387283237,11.91791907514451
2803,77.8,113.0,8.63,0.0,33.0,15.27,7347.033143353846,0.6323121387283237,11.91791907514451
2819,76.2,117.0,6.58,1712.225506,1.0,11.17,5877.87678,0.756,15.2
2835,67.6,185.0,1.96,77.27092119,27.0,5.49,654.2838373,0.626,11.8
2851,71.0,161.0,1.0,43.19780767,60.01481481481481,3.96,247.97823,0.572,10.6
2867,73.6,163.0,8.27,0.0,11.0,4.85,7347.033143353846,0.714,12.4
2883,74.6,136.0,2.56,0.0,35.0,5.56,7347.033143353846,0.618,11.3
2899,63.0,242.0,0.04,0.0,51.0,4.82,7347.033143353846,0.475,8.7
2915,58.0,526.0,2.25,1.860003739,52.0,6.11,13.154199,0.479,10.9
2931,45.4,178.0,4.57,34.26216876,45.0,5.12,414.796232,0.408,9.5
10,57.3,291.0,0.02,1.388647732,118.0,8.7,25.2941299,0.396,7.9
26,73.5,15.0,5.16,26.99312143,1.0,6.12,279.142931,0.685,10.8
42,72.9,136.0,0.5,2.548922758,22.0,3.24,31.122378,0.68,12.0
58,47.4,382.0,5.04,98.19145117,148.0,4.1,1443.991929,0.426,6.8
74,74.6,147.0,8.15,1455.608186,60.963235294117645,4.41,11371.93895,0.0,0.0
90,74.9,127.0,7.53,96.16653429,12.0,6.85,576.883829,0.78,16.3
106,73.0,137.0,4.25,20.21822828,1.0,5.25,1643.758397,0.679,10.9
122,81.0,67.0,10.3,579.1331637,2.0,8.45,3416.71483,0.91,20.3
138,79.4,85.0,12.4,5992.588029,60.963235294117645,1.53,38242.4252,0.848,14.9
154,68.4,162.0,0.73,81.28883085,7.0,7.86,1578.4239,0.675,11.2
170,74.1,172.0,10.49,0.0,60.963235294117645,5.95,7249.787556714742,0.786,12.4
186,75.3,81.0,2.05,1553.468944,60.963235294117645,3.16,17959.17854,0.806,14.0
202,67.8,155.0,0.01,38.05462002,231.0,2.68,484.155471,0.499,8.2
218,73.9,117.0,8.01,1311.440423,60.963235294117645,5.38,14223.86576,0.761,14.6
234,68.1,252.0,11.01,45.65007798,1.0,6.89,3126.71767,0.713,14.4
250,78.9,89.0,12.27,5068.214488,1.0,9.24,36967.28292,0.861,15.7
266,69.0,191.0,6.25,365.799896,60.963235294117645,4.45,3933.332215,0.695,12.8
282,56.5,285.0,1.13,7.106997355,39.0,4.73,61.799977,0.43,8.5
298,65.0,254.0,0.73,145.5965445,1.0,5.28,1247.61392,0.0,9.2
314,65.7,222.0,2.86,0.0,16.0,5.67,7249.787556714742,0.622,14.4
330,75.0,177.79651162790697,4.56,45.71354264,60.963235294117645,8.5,2968.41186,0.0,12.5
346,51.7,566.0,6.37,629.8425643,3.0,5.62,5351.253732,0.593,11.9
362,72.7,163.0,6.97,23.76370075,85.0,8.27,477.182746,0.694,13.8
378,76.2,92.0,0.16,179.7147814,60.963235294117645,2.62,2612.13345,0.834,14.1
394,72.1,16.0,10.48,456.3404657,1.0,7.8,3893.68998,0.745,13.5
410,53.3,313.0,4.88,8.769989329,89.0,6.87,46.998871,0.0,4.3
426,53.4,369.0,5.54,1.747440948,37.0,9.84,15.57434,0.286,5.6
442,48.7,466.0,3.11,0.0,90.0,5.39,7249.787556714742,0.5964450867052024,11.675722543352599
458,71.8,134.0,4.26,3.349816965,60.963235294117645,4.86,248.13459,0.582,11.2
474,62.9,234.0,1.99,62.21817261,22.0,5.84,474.2238766,0.47,10.0
490,52.8,177.79651162790697,5.03,73.03276195,93.0,4.75,952.1872484,0.456,8.3
506,81.0,76.0,8.0,6333.177967,2.0,9.57,36189.58838,0.886,15.8
522,45.9,511.0,1.5,40.92207976,26.0,4.29,327.1149461,0.319,5.9
538,48.6,46.0,0.42,8.936064632,79.0,3.91,66.2421396,0.306,5.6
554,78.4,93.0,7.57,954.9644887,2.0,6.69,7615.3468,0.79,14.6
570,73.9,99.0,2.92,171.6596026,392.0,4.66,1753.4178,0.634,10.6
586,73.1,144.0,4.38,531.9808176,18.0,5.82,3386.256,0.658,11.1
602,60.0,266.0,0.24,69.9675435,2.0,4.32,621.93372,0.434,9.7
618,55.3,394.0,2.03,0.0,13.0,2.42,7249.787556714742,0.496,9.4
635,78.6,97.0,4.1,1002.833273,1.0,7.74,4697.11135,0.723,12.4
651,75.2,116.0,11.59,167.2319899,60.963235294117645,6.89,1224.2459,0.777,13.6
667,77.2,19.0,4.48,518.9359221,1.0,9.39,3779.577,0.719,14.2
683,78.7,65.0,11.41,1562.520827,60.963235294117645,6.37,25324.48666,0.826,13.5
699,75.9,114.0,13.19,0.0,60.963235294117645,6.93,7249.787556714742,0.5964450867052024,11.675722543352599
715,68.5,165.0,3.21,0.0,13.0,5.920722222222222,7249.787556714742,0.5964450867052024,11.675722543352599
731,54.3,314.0,1.43,0.0,329.0,3.14,7249.787556714742,0.5964450867052024,11.675722543352599
747,78.1,92.0,11.28,7627.412444,60.963235294117645,9.77,48799.8237,0.897,16.6
763,58.6,318.0,1.23,12.70325933,2.0,7.21,94.7297489,0.396,4.0
780,69.7,28.0,5.71,289.7418649,8.0,4.26,3681.5993,0.668,12.6
796,74.2,151.0,3.54,18.09317114,9.0,5.87,321.942547,0.688,12.8
812,69.4,174.0,0.16,0.0,68.0,5.6,7249.787556714742,0.629,11.4
828,71.0,213.0,2.77,440.6027042,3.0,7.19,2835.281237,0.644,12.7
844,54.4,337.0,7.19,12.0661671,4.0,1.63,185.63334,0.563,8.7
860,59.4,34.0,1.07,5.064688968,9.0,2.97,276.75896,0.0,5.4
876,72.8,189.0,15.52,153.5045263,60.963235294117645,5.2,1338.31322,0.812,15.9
892,56.0,343.0,0.99,18.03753133,323.0,4.2,161.6266248,0.325,5.8
908,68.3,214.0,2.02,64.39203443,60.963235294117645,3.61,3658.63832,0.699,13.9
924,78.9,177.79651162790697,9.95,4816.589613,60.963235294117645,8.43,38969.17163,0.864,17.1
940,81.0,93.0,12.2,5451.701225,4.0,1.6,34879.72633,0.86,15.5
956,65.0,37.0,7.72,353.2438029,3.0,2.76,6741.293948,0.64,12.4
972,57.7,294.0,2.26,0.0,6.0,4.97,7249.787556714742,0.412,7.8
988,73.9,128.0,4.7,9.444875415,1.0,8.6,153.57521,0.703,12.2
1004,79.2,85.0,11.67,6012.92584,3.0,1.52,34696.6292,0.884,16.4
1020,58.9,296.0,1.5,78.71123825,62.0,4.51,498.172394,0.499,8.1
1036,79.3,81.0,9.95,2785.139364,1.0,9.36,22551.73574,0.839,15.6
1052,71.5,169.0,8.8,119.5548694,60.963235294117645,5.5,6754.512393,0.0,14.9
1068,69.2,28.0,2.35,41.50845637,18.0,6.79,277.83438,0.567,9.6
1084,54.7,327.0,0.21,1.099665984,51.0,2.82,33.424498,0.346,6.6
1100,53.9,37.0,3.1,22.09757984,8.0,5.72,424.9534585,0.0,8.0
1116,65.0,238.0,7.35,17.46405901,1.0,5.83,198.455216,0.619,11.4
1132,65.0,29.0,5.57,38.10904264,24.0,4.41,465.311876,0.452,8.2
1148,72.5,163.0,3.23,203.7134882,6.0,7.81,1311.741714,0.577,10.6
1164,72.9,182.0,12.94,1317.08348,1.0,8.28,11161.72441,0.795,15.0
1180,81.0,62.0,7.05,10631.20379,60.963235294117645,9.21,56249.7555,0.879,17.9
1196,64.4,211.0,1.27,3.5096369,2000.0,4.28,77.819,0.526,9.4
1212,67.2,19.0,0.06,5.381782562,201.0,2.79,126.928834,0.629,11.1
1228,72.0,139.0,0.01,0.0,32.0,6.6,7249.787556714742,0.687,11.4
1244,66.8,29.0,0.18,59.18845152,37.0,4.13,1849.63911,0.628,10.1
1260,78.7,78.0,13.31,973.681333,60.963235294117645,7.27,5886.82789,0.889,17.5
1276,80.0,71.0,2.41,250.9343317,1.0,7.44,2611.17931,0.866,15.8
1292,88.0,66.0,8.65,4506.255963,2.0,8.71,31959.26215,0.851,15.8
1308,73.5,161.0,3.59,16.97511622,1.0,4.7,482.24762,0.706,12.4
1324,82.0,69.0,7.99,6799.664423,4.0,8.18,37217.64873,0.87,14.9
1340,72.4,127.0,0.55,27.44252286,4.0,8.88,223.83787,0.73,13.8
1356,64.6,294.0,6.94,351.8603267,9.0,4.7,3771.278957,0.737,13.9
1372,54.1,412.0,1.82,39.55677502,108.0,4.36,519.7999346,0.474,9.6
1388,64.9,213.0,0.6,111.7392134,60.963235294117645,1.6,1214.556667,0.0,12.2
1404,73.6,177.79651162790697,0.01,239.5751391,1.0,2.38,3549.26132,0.789,14.2
1420,66.9,224.0,2.81,0.0,4.0,5.82,7249.787556714742,0.612,12.4
1436,61.0,246.0,3.68,0.0,16.0,4.32,7249.787556714742,0.494,8.7
1452,76.0,216.0,9.92,86.9255399,60.963235294117645,6.37,7558.7426,0.791,15.9
1468,73.9,177.79651162790697,1.94,630.0540723,1.0,8.42,5339.441291,0.0,13.7
1484,44.5,675.0,2.67,57.90369752,6.0,6.3,862.9463118,0.437,10.7
1500,55.3,316.0,4.19,22.39648813,16.0,8.4,168.648254,0.372,10.1
1516,71.9,138.0,0.01,472.3047034,3.0,2.71,8171.361651,0.748,15.7
1532,78.0,222.0,12.3,913.699529,60.963235294117645,5.83,7863.1629,0.798,16.2
1548,78.8,177.79651162790697,11.84,1346.246697,60.963235294117645,7.95,8289.69641,0.874,13.5
1564,69.0,265.0,0.72,33.74786198,56.0,5.3,274.819723,0.473,8.9
1580,46.0,66.0,1.04,5.670640102,62.0,8.2,28.3673842,0.371,9.7
1596,73.4,135.0,0.46,297.5913833,4.0,3.29,5593.822995,0.734,12.9
1612,74.3,93.0,1.47,620.9518909,60.963235294117645,9.52,3488.493769,0.625,12.1
1628,53.6,29.0,0.55,60.21211141,101.0,6.34,487.942556,0.338,5.8
1644,79.0,67.0,6.41,2247.035692,60.963235294117645,8.83,15835.34667,0.805,14.8
1661,66.0,223.0,0.01,55.12187071,12.0,4.21,697.7451989,0.461,7.2
1677,72.1,168.0,3.94,479.9234077,60.963235294117645,4.47,5116.45424,0.704,13.0
1693,75.3,126.0,4.93,998.3498049,49.0,6.4,7986.798439,0.719,12.2
1709,67.9,178.0,1.9,0.0,60.963235294117645,12.11,7249.787556714742,0.617,10.7
1726,64.5,274.0,2.75,98.68367951,2.0,5.9,998.8226671,0.637,11.8
1742,73.6,133.0,4.846408839779005,527.3076721,60.963235294117645,8.46,3674.617924,0.746,12.8
1758,77.0,137.0,0.47,9.469371264,26.0,5.6,213.755559,0.569,9.8
1774,58.0,434.0,1.23,67.33378735,117.0,6.87,369.1545359,0.341,7.3
1790,63.9,224.0,0.28,2.793843188,87.0,1.83,247.24276,0.465,7.9
1806,55.1,477.0,4.89,457.7200522,4.0,7.32,3573.146387,0.565,11.6
1823,65.4,28.0,0.2,4.259752532,44.0,5.72,317.89198,0.469,9.4
1839,79.4,72.0,9.69,6577.508136,1.0,9.6,41577.169,0.888,16.4
1855,79.9,78.0,9.31,491.055852,60.963235294117645,8.25,2775.89515,0.886,18.9
1871,71.2,194.0,3.7,218.5716179,4.0,6.11,1175.116225,0.592,11.0
1887,53.7,278.0,0.11,3.751715442,114.0,7.15,25.383731,0.278,3.5
1903,49.2,177.79651162790697,9.71,6.416252787,893.0,4.11,87.8938738,0.463,8.9
1920,81.0,73.0,6.37,11792.53465,60.963235294117645,8.89,66775.3944,0.929,17.6
1936,74.3,118.0,0.63,854.0115758,1.0,2.59,12376.97936,0.742,11.5
1952,62.9,177.79651162790697,0.04,30.59320769,459.0,2.91,711.4699463,0.487,6.1
1969,75.8,122.0,5.53,623.9100503,2.0,7.48,4916.54886,0.74,12.9
1985,64.0,37.0,0.84,12.05551997,15.0,6.42,77.5773486,0.446,7.9
2001,72.1,163.0,6.38,20.68037294,4.0,6.7,157.145691,0.646,12.3
2017,72.8,148.0,4.44,411.5645653,16.0,4.72,2754.7829,0.692,13.0
2033,67.0,223.0,4.22,105.7306982,84.0,3.91,1194.697155,0.642,11.6
2049,75.0,144.0,9.5,79.41502672,3.0,6.2,821.251569,0.797,14.8
2065,77.7,177.79651162790697,13.33,2813.985285,1.0,9.98,18784.9485,0.79,15.4
2081,76.6,84.0,1.18,4582.476081,60.963235294117645,3.1,51488.49529,0.83,13.7
2097,78.7,84.0,9.03,0.0,3.0,5.33,7249.787556714742,0.5964450867052024,11.675722543352599
2113,67.3,248.0,10.78,0.0,1.0,9.15,7249.787556714742,0.5964450867052024,11.675722543352599
2129,71.9,162.0,7.68,615.4030781,4.0,5.47,4676.315183,0.745,13.4
2145,65.0,327.0,11.57,625.5081805,20.0,5.21,5323.473877,0.748,13.7
2161,55.3,37.0,7.01,39.44666715,38.0,6.83,287.931877,0.388,8.8
2178,73.1,16.0,12.32,0.0,60.963235294117645,6.25,7249.787556714742,0.689,12.2
2194,71.4,177.0,6.04,0.0,60.963235294117645,3.66,7249.787556714742,0.692,13.3
2210,71.6,16.0,3.63,287.4671305,60.963235294117645,4.47,2571.262348,0.671,12.6
2227,64.3,222.0,5.27,10.8139134,60.963235294117645,1.4,81.86157,0.514,10.0
2243,73.1,177.79651162790697,0.05,1117.048134,10.0,3.42,13739.82945,0.761,12.4
2259,65.0,242.0,0.33,96.03725103,40.0,5.35,773.8698713,0.415,6.4
2275,73.0,135.0,9.6,503.1115947,1.0,8.7,3528.1318,0.73,13.2
2291,72.2,185.0,7.82,21.4653132,60.963235294117645,3.91,1192.5174,0.712,12.1
2307,43.3,48.0,3.83,42.08892911,47.0,12.25,287.6891942,0.341,7.8
2323,82.0,69.0,1.49,2356.731479,60.963235294117645,3.74,29869.85398,0.821,12.6
2339,74.0,141.0,10.81,0.0,60.963235294117645,7.4,7249.787556714742,0.784,14.0
2355,77.5,14.0,11.14,2503.714258,60.963235294117645,8.5,18169.1891,0.853,16.3
2371,67.4,24.0,0.9,25.31155956,60.963235294117645,7.83,88.874858,0.465,8.3
2387,51.6,334.0,0.01,0.0,82.0,5.920722222222222,7249.787556714742,0.5964450867052024,11.675722543352599
2403,53.8,498.0,8.69,709.3170967,84.0,7.77,5414.634326,0.609,12.9
2419,51.9,383.0,4.846408839779005,0.0,44.0,5.920722222222222,7249.787556714742,0.0,0.0
2435,81.0,77.0,11.92,405.4475981,2.0,8.12,2651.71745,0.837,15.8
2451,74.2,138.0,1.97,97.76637062,5.0,4.6,1259.87591,0.712,12.9
2467,67.0,261.0,1.55,37.59039592,101.0,3.18,679.7539949,0.423,6.1
2483,68.9,25.0,4.47,418.9206608,60.963235294117645,6.78,3595.8855,0.672,11.3
2499,46.0,63.0,5.08,372.1651473,4.0,6.8,2873.862141,0.495,9.7
2515,85.0,66.0,6.5,599.0392403,60.963235294117645,9.6,4385.35315,0.89,16.0
2531,81.1,66.0,10.15,10055.34981,60.963235294117645,1.86,54797.54663,0.899,15.2
2547,73.5,127.0,0.92,116.2585943,10.0,4.11,1577.457182,0.624,11.0
2563,65.5,194.0,0.37,19.83672308,12.0,5.89,337.359236,0.572,10.6
2579,72.5,177.0,6.26,321.1953005,15.0,3.55,2893.651356,0.682,12.0
2595,73.6,177.79651162790697,1.75,0.0,60.963235294117645,7.95,7249.787556714742,0.0,11.9
2611,63.7,26.0,0.36,7.127144699,3.0,1.5,478.331859,0.492,10.6
2627,55.0,357.0,1.14,36.62174288,22.0,5.17,372.1721837,0.435,10.1
2643,72.3,15.0,1.57,689.9440223,60.963235294117645,6.52,2594.74999,0.694,14.6
2659,69.5,189.0,6.12,1187.949491,60.963235294117645,5.31,12323.1275,0.745,12.3
2675,74.2,14.0,1.37,379.5139945,4.0,5.57,3194.562243,0.683,13.9
2691,72.4,129.0,1.29,832.9552058,36.0,5.45,7384.354661,0.681,11.9
2707,63.3,248.0,2.85,2.19888585,8.0,3.51,174.51475,0.0,10.3
2724,53.2,446.0,10.09,44.52614001,155.0,9.36,315.788227,0.429,10.9
2740,67.0,278.0,7.31,217.4345257,6.0,6.41,1828.717626,0.707,14.5
2756,75.3,92.0,1.79,3427.320332,1.0,2.32,39439.8197,0.818,12.6
2772,79.0,82.0,12.05,0.0,4.0,8.24,7249.787556714742,0.5964450867052024,11.675722543352599
2788,52.2,449.0,3.94,0.0,149.0,4.66,7249.787556714742,0.5964450867052024,11.675722543352599
2804,77.5,112.0,8.52,0.0,33.0,15.15,7249.787556714742,0.5964450867052024,11.675722543352599
2820,75.7,123.0,6.35,152.5448405,1.0,11.15,522.951116,0.753,15.5
2836,67.3,192.0,1.78,40.13342094,28.0,5.11,546.776852,0.62,11.7
2852,69.9,165.0,0.88,337.2942846,60.963235294117645,3.87,1886.433359,0.0,10.6
2868,73.6,158.0,7.92,0.0,11.0,4.69,7249.787556714742,0.7,11.8
2884,74.4,136.0,2.7,0.0,36.0,5.38,7249.787556714742,0.609,11.1
2900,62.6,245.0,0.04,0.0,53.0,4.58,7249.787556714742,0.47,8.6
2916,49.3,554.0,2.33,121.879331,55.0,7.56,691.3178164,0.467,10.7
2932,44.6,717.0,4.14,8.7174087,43.0,6.44,444.76575,0.406,9.3
11,57.0,293.0,0.02,15.29606643,120.0,8.79,219.1413528,0.381,6.8
27,73.0,17.0,4.54,221.8428,1.0,6.38,2416.588235,0.681,10.9
43,72.3,14.0,0.45,220.393699,23.0,3.54,2598.9823,0.673,11.7
59,47.1,386.0,3.53,8.8667775,152.0,4.71,141.86844,0.415,6.4
75,74.4,149.0,7.28,22.86295206,63.36764705882353,4.21,1352.8374,0.0,0.0
91,74.7,13.0,7.63,719.3663797,12.0,6.84,4251.574348,0.775,16.3
107,73.0,132.0,3.81,97.74087744,1.0,5.5,1191.96192,0.668,10.9
123,86.0,69.0,9.84,588.568371,1.0,8.57,3472.37977,0.908,20.7
139,79.3,86.0,12.1,5316.877456,63.36764705882353,1.56,36693.4262,0.841,14.7
155,68.4,154.0,0.62,8.59680496,8.0,7.92,145.2163,0.668,11.0
171,73.8,174.0,10.1,0.0,63.36764705882353,6.2,7055.889708825641,0.784,12.3
187,75.2,83.0,2.16,1380.228095,63.36764705882353,3.37,15846.47641,0.803,13.9
203,67.3,158.0,0.01,4.11469667,247.0,2.62,46.7579167,0.491,8.1
219,73.8,119.0,7.68,166.0083443,63.36764705882353,5.71,12868.8639,0.757,14.4
235,68.2,247.0,12.05,42.33443901,1.0,6.59,2378.33927,0.703,14.1
251,78.8,91.0,12.05,5160.508378,1.0,9.32,35589.71295,0.88,18.8
267,68.7,197.0,6.2,325.6807462,63.36764705882353,4.39,3831.53819,0.691,12.5
283,56.1,285.0,1.15,10.73628066,39.0,4.56,583.493514,0.423,8.1
299,64.2,263.0,0.96,2.586698228,1.0,4.41,197.45788,0.0,8.8
315,65.1,226.0,2.66,0.0,16.0,5.22,7055.889708825641,0.62,14.6
331,75.5,99.0,4.25,3.479918859,63.36764705882353,9.4,265.642661,0.0,12.3
347,48.1,652.0,4.9,469.5823898,4.0,5.56,4896.583835,0.58,11.8
363,72.0,17.0,6.85,186.6090485,93.0,7.7,3623.47667,0.695,14.0
379,76.4,89.0,0.11,1504.30004,63.36764705882353,3.1,21896.6527,0.828,13.7
395,72.2,157.0,10.96,384.1473028,1.0,7.9,3381.57837,0.738,13.3
411,52.4,323.0,4.54,56.96108089,91.0,6.45,371.323865,0.0,3.9
427,52.6,378.0,5.72,11.22655347,38.0,7.1,127.4296648,0.279,5.2
443,48.2,472.0,3.08,0.0,91.0,5.24,7055.889708825641,0.5841676300578035,11.547398843930637
459,71.4,14.0,4.19,240.139715,63.36764705882353,5.6,1976.45856,0.574,11.1
475,61.5,253.0,1.38,8.38611924,24.0,6.43,48.615184,0.458,9.7
491,52.1,412.0,4.71,7.177302132,94.0,4.73,93.211716,0.455,8.2
507,80.0,77.0,7.8,5513.329924,2.0,9.56,31979.87195,0.881,15.8
523,45.7,512.0,1.5,41.50111735,26.0,4.1,313.21598,0.315,5.7
539,48.5,45.0,0.34,72.38451279,78.0,5.72,454.6765879,0.301,5.6
555,78.0,97.0,6.32,78.78564878,2.0,6.93,621.828325,0.781,14.3
571,73.5,192.20338983050848,3.04,1.58668462,427.0,4.72,158.668462,0.622,10.2
587,72.8,148.0,4.26,42.17956418,19.0,5.37,274.249442,0.658,11.3
603,59.8,269.0,0.27,7.212110766,2.0,3.96,616.4197236,0.0,9.5
619,54.1,48.0,2.58,0.0,13.0,2.56,7055.889708825641,0.497,9.2
636,77.7,192.20338983050848,4.09,1043.10795,1.0,7.8,4425.57467,0.719,12.2
652,75.4,114.0,13.11,1116.396502,63.36764705882353,6.56,9365.742468,0.771,13.3
668,77.3,17.0,4.38,4.484254579,1.0,6.14,339.716256,0.705,13.2
684,78.6,65.0,13.03,1586.724172,63.36764705882353,6.42,23932.49128,0.823,13.4
700,75.8,116.0,13.24,0.0,63.36764705882353,6.9,7055.889708825641,0.5841676300578035,11.547398843930637
716,68.4,165.0,3.13,0.0,14.0,5.85911111111111,7055.889708825641,0.5841676300578035,11.547398843930637
732,53.5,323.0,1.44,0.0,330.0,3.34,7055.889708825641,0.5841676300578035,11.547398843930637
748,77.7,98.0,11.27,6948.839868,63.36764705882353,9.67,46511.6457,0.893,16.5
764,58.1,326.0,1.18,106.0354659,2.0,6.76,864.184726,0.388,3.7
781,69.3,214.0,5.16,182.6162515,8.0,4.28,2421.9662,0.666,12.5
797,74.4,148.0,3.65,16.37920405,9.0,6.22,278.557892,0.682,12.7
813,69.0,176.0,0.16,0.0,70.0,5.21,7055.889708825641,0.623,11.2
829,70.0,215.0,2.9,398.6058322,3.0,7.3,2632.79942,0.636,12.4
845,54.1,336.0,6.28,44.54768305,4.0,2.4,685.34897,0.553,8.5
861,59.1,342.0,0.64,10.26097341,10.0,3.14,287.4222243,0.0,5.0
877,72.3,195.0,15.07,101.1201161,63.36764705882353,5.13,885.465115,0.805,15.7
893,55.0,354.0,0.86,1.506962482,342.0,4.23,135.7623858,0.31,5.4
909,68.1,218.0,1.63,43.99452464,63.36764705882353,3.61,3332.918533,0.691,13.4
925,78.7,192.20338983050848,9.89,4508.806185,63.36764705882353,8.21,37636.11173,0.869,18.3
941,82.0,94.0,13.18,5291.234786,4.0,1.53,33874.74255,0.857,15.5
957,59.7,322.0,8.13,443.4750634,3.0,3.26,5685.577736,0.64,12.3
973,57.3,296.0,2.51,0.0,6.0,4.35,7055.889708825641,0.404,7.6
989,72.3,134.0,3.74,7.132564768,1.0,8.53,127.367228,0.694,12.0
1005,79.1,86.0,11.83,5842.374765,3.0,1.37,34165.9343,0.877,16.4
1021,58.3,34.0,1.46,53.23775977,62.0,3.96,423.1936389,0.491,7.7
1037,79.2,81.0,9.56,287.6124519,1.0,8.3,21955.149,0.83,15.3
1053,73.0,187.0,8.43,100.965873,63.36764705882353,5.24,5836.17763,0.0,14.8
1069,69.6,21.0,2.4,288.4016258,18.0,6.77,1872.73783,0.564,9.3
1085,54.0,334.0,0.34,18.93011259,53.0,3.14,386.3288283,0.325,5.1
1101,53.5,38.0,2.58,13.52999556,8.0,5.41,393.3138244,0.0,7.7
